BLSE/SMU36000000700000001,"All Employees, In Thousands; Service-Providing - New York"
BLSE/SMU30000004100000001,"All Employees, In Thousands; Wholesale Trade - Montana"
BLSE/SMU34000004300000001,"All Employees, In Thousands; Transportation and Utilities - New Jersey"
BLSE/SMU28000001000000001,"All Employees, In Thousands; Mining and Logging - Mississippi"
BLSE/SMU36000004300000001,"All Employees, In Thousands; Transportation and Utilities - New York"
BLSE/SMU28000000700000001,"All Employees, In Thousands; Service-Providing - Mississippi"
BLSE/SMU36000004348100001,"All Employees, In Thousands; Air Transportation - New York"
BLSE/SMU30000004348400001,"All Employees, In Thousands; Truck Transportation - Montana"
BLSE/SMU28000003100000001,"All Employees, In Thousands; Durable Goods - Mississippi"
BLSE/SMU31000000500000001,"All Employees, In Thousands; Total Private - Nebraska"
BLSE/SMU35000000000000001,"All Employees, In Thousands; Total Nonfarm - New Mexico"
BLSE/SMU29000000600000001,"All Employees, In Thousands; Goods Producing - Missouri"
BLSE/SMU32000000000000001,"All Employees, In Thousands; Total Nonfarm - Nevada"
BLSE/SMU37000000500000001,"All Employees, In Thousands; Total Private - North Carolina"
BLSE/SMU31000004348400001,"All Employees, In Thousands; Truck Transportation - Nebraska"
BLSE/SMU35000003000000001,"All Employees, In Thousands; Manufacturing - New Mexico"
BLSE/SMU32000000500000001,"All Employees, In Thousands; Total Private - Nevada"
BLSE/SMU32000000600000001,"All Employees, In Thousands; Goods Producing - Nevada"
BLSE/SMU36000000500000001,"All Employees, In Thousands; Total Private - New York"
BLSE/SMU32000003100000001,"All Employees, In Thousands; Durable Goods - Nevada"
BLSE/SMU30000000000000001,"All Employees, In Thousands; Total Nonfarm - Montana"
BLSE/SMU32000004300000001,"All Employees, In Thousands; Transportation and Utilities - Nevada"
BLSE/SMU38000000000000001,"All Employees, In Thousands; Total Nonfarm - North Dakota"
BLSE/SMU32000009000000001,"All Employees, In Thousands; Government - Nevada"
BLSE/SMU38000000600000001,"All Employees, In Thousands; Goods Producing - North Dakota"
BLSE/SMU30000001000000001,"All Employees, In Thousands; Mining and Logging - Montana"
BLSE/SMU33000000500000001,"All Employees, In Thousands; Total Private - New Hampshire"
BLSE/SMU30000003100000001,"All Employees, In Thousands; Durable Goods - Montana"
BLSE/SMU36000003100000001,"All Employees, In Thousands; Durable Goods - New York"
BLSE/SMU33000003000000001,"All Employees, In Thousands; Manufacturing - New Hampshire"
BLSE/SMU36000009000000001,"All Employees, In Thousands; Government - New York"
BLSE/SMU37000000600000001,"All Employees, In Thousands; Goods Producing - North Carolina"
BLSE/SMU33000004300000001,"All Employees, In Thousands; Transportation and Utilities - New Hampshire"
BLSE/SMU39000000500000001,"All Employees, In Thousands; Total Private - Ohio"
BLSE/SMU31000000000000001,"All Employees, In Thousands; Total Nonfarm - Nebraska"
BLSE/SMU33000009000000001,"All Employees, In Thousands; Government - New Hampshire"
BLSE/SMU31000000600000001,"All Employees, In Thousands; Goods Producing - Nebraska"
BLSE/SMU34000000000000001,"All Employees, In Thousands; Total Nonfarm - New Jersey"
BLSE/SMU31000003000000001,"All Employees, In Thousands; Manufacturing - Nebraska"
BLSE/SMU34000000700000001,"All Employees, In Thousands; Service-Providing - New Jersey"
BLSE/SMU31000004348200001,"All Employees, In Thousands; Rail Transportation - Nebraska"
BLSE/SMU34000003000000001,"All Employees, In Thousands; Manufacturing - New Jersey"
BLSE/SMU37000004348100001,"All Employees, In Thousands; Air Transportation - North Carolina"
BLSE/SMU37000004300000001,"All Employees, In Thousands; Transportation and Utilities - North Carolina"
BLSE/SMU39000004348400001,"All Employees, In Thousands; Truck Transportation - Ohio"
BLSE/SMU34000004100000001,"All Employees, In Thousands; Wholesale Trade - New Jersey"
BLSE/SMU34000004348100001,"All Employees, In Thousands; Air Transportation - New Jersey"
BLSE/SMU37000005553100001,"All Employees, In Thousands; Real Estate - North Carolina"
BLSE/SMU34000005553100001,"All Employees, In Thousands; Real Estate - New Jersey"
BLSE/SMU38000004300000001,"All Employees, In Thousands; Transportation and Utilities - North Dakota"
BLSE/SMU34000004348400001,"All Employees, In Thousands; Truck Transportation - New Jersey"
BLSE/SMU32000004100000001,"All Employees, In Thousands; Wholesale Trade - Nevada"
BLSE/SMU32000005051700001,"All Employees, In Thousands; Telecommunications - Nevada"
BLSE/SMU35000004300000001,"All Employees, In Thousands; Transportation and Utilities - New Mexico"
BLSE/SMU38000004348400001,"All Employees, In Thousands; Truck Transportation - North Dakota"
BLSE/SMU35000001000000001,"All Employees, In Thousands; Mining and Logging - New Mexico"
BLSE/SMU32000004348100001,"All Employees, In Thousands; Air Transportation - Nevada"
BLSE/SMU35000009000000001,"All Employees, In Thousands; Government - New Mexico"
BLSE/SMU40000004348100001,"All Employees, In Thousands; Air Transportation - Oklahoma"
BLSE/SMU36000000000000001,"All Employees, In Thousands; Total Nonfarm - New York"
BLSE/SMU40000005051700001,"All Employees, In Thousands; Telecommunications - Oklahoma"
BLSE/SMU33000000600000001,"All Employees, In Thousands; Goods Producing - New Hampshire"
BLSE/SMU39000003000000001,"All Employees, In Thousands; Manufacturing - Ohio"
BLSE/SMU33000003100000001,"All Employees, In Thousands; Durable Goods - New Hampshire"
BLSE/SMU36000000600000001,"All Employees, In Thousands; Goods Producing - New York"
BLSE/SMU36000001000000001,"All Employees, In Thousands; Mining and Logging - New York"
BLSE/SMU39000004300000001,"All Employees, In Thousands; Transportation and Utilities - Ohio"
BLSE/SMU39000009000000001,"All Employees, In Thousands; Government - Ohio"
BLSE/SMU36000004348400001,"All Employees, In Thousands; Truck Transportation - New York"
BLSE/SMU36000004100000001,"All Employees, In Thousands; Wholesale Trade - New York"
BLSE/SMU41000005051700001,"All Employees, In Thousands; Telecommunications - Oregon"
BLSE/SMU40000000600000001,"All Employees, In Thousands; Goods Producing - Oklahoma"
BLSE/SMU36000005552211001,"All Employees, In Thousands; Commercial Banking - New York"
BLSE/SMU37000000000000001,"All Employees, In Thousands; Total Nonfarm - North Carolina"
BLSE/SMU40000000500000001,"All Employees, In Thousands; Total Private - Oklahoma"
BLSE/SMU40000000700000001,"All Employees, In Thousands; Service-Providing - Oklahoma"
BLSE/SMU37000000700000001,"All Employees, In Thousands; Service-Providing - North Carolina"
BLSE/SMU37000001000000001,"All Employees, In Thousands; Mining and Logging - North Carolina"
BLSE/SMU34000005051700001,"All Employees, In Thousands; Telecommunications - New Jersey"
BLSE/SMU40000004300000001,"All Employees, In Thousands; Transportation and Utilities - Oklahoma"
BLSE/SMU40000003000000001,"All Employees, In Thousands; Manufacturing - Oklahoma"
BLSE/SMU42000001000000001,"All Employees, In Thousands; Mining and Logging - Pennsylvania"
BLSE/SMU35000000500000001,"All Employees, In Thousands; Total Private - New Mexico"
BLSE/SMU35000000600000001,"All Employees, In Thousands; Goods Producing - New Mexico"
BLSE/SMU37000004100000001,"All Employees, In Thousands; Wholesale Trade - North Carolina"
BLSE/SMU35000004100000001,"All Employees, In Thousands; Wholesale Trade - New Mexico"
BLSE/SMU37000004348400001,"All Employees, In Thousands; Truck Transportation - North Carolina"
BLSE/SMU42000005553100001,"All Employees, In Thousands; Real Estate - Pennsylvania"
BLSE/SMU41000001000000001,"All Employees, In Thousands; Mining and Logging - Oregon"
BLSE/SMU37000009000000001,"All Employees, In Thousands; Government - North Carolina"
BLSE/SMU38000001000000001,"All Employees, In Thousands; Mining and Logging - North Dakota"
BLSE/SMU38000003100000001,"All Employees, In Thousands; Durable Goods - North Dakota"
BLSE/SMU38000004100000001,"All Employees, In Thousands; Wholesale Trade - North Dakota"
BLSE/SMU44000000000000001,"All Employees, In Thousands; Total Nonfarm - Rhode Island"
BLSE/SMU44000003000000001,"All Employees, In Thousands; Manufacturing - Rhode Island"
BLSE/SMU36000003000000001,"All Employees, In Thousands; Manufacturing - New York"
BLSE/SMU41000005553100001,"All Employees, In Thousands; Real Estate - Oregon"
BLSE/SMU39000000000000001,"All Employees, In Thousands; Total Nonfarm - Ohio"
BLSE/SMU36000005051700001,"All Employees, In Thousands; Telecommunications - New York"
BLSE/SMU39000000700000001,"All Employees, In Thousands; Service-Providing - Ohio"
BLSE/SMU45000000500000001,"All Employees, In Thousands; Total Private - South Carolina"
BLSE/SMU42000000700000001,"All Employees, In Thousands; Service-Providing - Pennsylvania"
BLSE/SMU39000001000000001,"All Employees, In Thousands; Mining and Logging - Ohio"
BLSE/SMU42000004100000001,"All Employees, In Thousands; Wholesale Trade - Pennsylvania"
BLSE/SMU38000009000000001,"All Employees, In Thousands; Government - North Dakota"
BLSE/SMU45000003000000001,"All Employees, In Thousands; Manufacturing - South Carolina"
BLSE/SMU36000005553100001,"All Employees, In Thousands; Real Estate - New York"
BLSE/SMU42000004348100001,"All Employees, In Thousands; Air Transportation - Pennsylvania"
BLSE/SMU37000003000000001,"All Employees, In Thousands; Manufacturing - North Carolina"
BLSE/SMU39000003100000001,"All Employees, In Thousands; Durable Goods - Ohio"
BLSE/SMU37000003100000001,"All Employees, In Thousands; Durable Goods - North Carolina"
BLSE/SMU45000009000000001,"All Employees, In Thousands; Government - South Carolina"
BLSE/SMU39000004100000001,"All Employees, In Thousands; Wholesale Trade - Ohio"
BLSE/SMU39000005051700001,"All Employees, In Thousands; Telecommunications - Ohio"
BLSE/SMU44000000500000001,"All Employees, In Thousands; Total Private - Rhode Island"
BLSE/SMU46000000700000001,"All Employees, In Thousands; Service-Providing - South Dakota"
BLSE/SMU47000000000000001,"All Employees, In Thousands; Total Nonfarm - Tennessee"
BLSE/SMU44000000600000001,"All Employees, In Thousands; Goods Producing - Rhode Island"
BLSE/SMU37000005051700001,"All Employees, In Thousands; Telecommunications - North Carolina"
BLSE/SMU40000000000000001,"All Employees, In Thousands; Total Nonfarm - Oklahoma"
BLSE/SMU40000001000000001,"All Employees, In Thousands; Mining and Logging - Oklahoma"
BLSE/SMU38000000500000001,"All Employees, In Thousands; Total Private - North Dakota"
BLSE/SMU44000004300000001,"All Employees, In Thousands; Transportation and Utilities - Rhode Island"
BLSE/SMU38000000700000001,"All Employees, In Thousands; Service-Providing - North Dakota"
BLSE/SMU40000004100000001,"All Employees, In Thousands; Wholesale Trade - Oklahoma"
BLSE/SMU40000004348400001,"All Employees, In Thousands; Truck Transportation - Oklahoma"
BLSE/SMU47000004100000001,"All Employees, In Thousands; Wholesale Trade - Tennessee"
BLSE/SMU45000000700000001,"All Employees, In Thousands; Service-Providing - South Carolina"
BLSE/SMU40000005553100001,"All Employees, In Thousands; Real Estate - Oklahoma"
BLSE/SMU41000000000000001,"All Employees, In Thousands; Total Nonfarm - Oregon"
BLSE/SMU48000000500000001,"All Employees, In Thousands; Total Private - Texas"
BLSE/SMU41000000600000001,"All Employees, In Thousands; Goods Producing - Oregon"
BLSE/SMU48000003000000001,"All Employees, In Thousands; Manufacturing - Texas"
BLSE/SMU39000000600000001,"All Employees, In Thousands; Goods Producing - Ohio"
BLSE/SMU48000001000000001,"All Employees, In Thousands; Mining and Logging - Texas"
BLSE/SMU41000000700000001,"All Employees, In Thousands; Service-Providing - Oregon"
BLSE/SMU46000003000000001,"All Employees, In Thousands; Manufacturing - South Dakota"
BLSE/SMU41000004100000001,"All Employees, In Thousands; Wholesale Trade - Oregon"
BLSE/SMU46000000000000001,"All Employees, In Thousands; Total Nonfarm - South Dakota"
BLSE/SMU47000000500000001,"All Employees, In Thousands; Total Private - Tennessee"
BLSE/SMU41000003100000001,"All Employees, In Thousands; Durable Goods - Oregon"
BLSE/SMU41000004348400001,"All Employees, In Thousands; Truck Transportation - Oregon"
BLSE/SMU39000004348100001,"All Employees, In Thousands; Air Transportation - Ohio"
BLSE/SMU49000000000000001,"All Employees, In Thousands; Total Nonfarm - Utah"
BLSE/SMU47000003000000001,"All Employees, In Thousands; Manufacturing - Tennessee"
BLSE/SMU42000000000000001,"All Employees, In Thousands; Total Nonfarm - Pennsylvania"
BLSE/SMU42000003000000001,"All Employees, In Thousands; Manufacturing - Pennsylvania"
BLSE/SMU42000000500000001,"All Employees, In Thousands; Total Private - Pennsylvania"
BLSE/SMU49000003100000001,"All Employees, In Thousands; Durable Goods - Utah"
BLSE/SMU42000004348400001,"All Employees, In Thousands; Truck Transportation - Pennsylvania"
BLSE/SMU49000004348100001,"All Employees, In Thousands; Air Transportation - Utah"
BLSE/SMU48000000000000001,"All Employees, In Thousands; Total Nonfarm - Texas"
BLSE/SMU48000000600000001,"All Employees, In Thousands; Goods Producing - Texas"
BLSE/SMU38000003000000001,"All Employees, In Thousands; Manufacturing - North Dakota"
BLSE/SMU40000009000000001,"All Employees, In Thousands; Government - Oklahoma"
BLSE/SMU40000003100000001,"All Employees, In Thousands; Durable Goods - Oklahoma"
BLSE/SMU48000004348400001,"All Employees, In Thousands; Truck Transportation - Texas"
BLSE/SMU50000000500000001,"All Employees, In Thousands; Total Private - Vermont"
BLSE/SMU41000000500000001,"All Employees, In Thousands; Total Private - Oregon"
BLSE/SMU44000001000000001,"All Employees, In Thousands; Mining and Logging - Rhode Island"
BLSE/SMU44000004100000001,"All Employees, In Thousands; Wholesale Trade - Rhode Island"
BLSE/SMU48000005553100001,"All Employees, In Thousands; Real Estate - Texas"
BLSE/SMU44000003100000001,"All Employees, In Thousands; Durable Goods - Rhode Island"
BLSE/SMU50000000700000001,"All Employees, In Thousands; Service-Providing - Vermont"
BLSE/SMU50000003100000001,"All Employees, In Thousands; Durable Goods - Vermont"
BLSE/SMU41000003000000001,"All Employees, In Thousands; Manufacturing - Oregon"
BLSE/SMU51000000500000001,"All Employees, In Thousands; Total Private - Virginia"
BLSE/SMU45000000000000001,"All Employees, In Thousands; Total Nonfarm - South Carolina"
BLSE/SMU41000004300000001,"All Employees, In Thousands; Transportation and Utilities - Oregon"
BLSE/SMU49000000600000001,"All Employees, In Thousands; Goods Producing - Utah"
BLSE/SMU49000000500000001,"All Employees, In Thousands; Total Private - Utah"
BLSE/SMU51000003000000001,"All Employees, In Thousands; Manufacturing - Virginia"
BLSE/SMU45000001000000001,"All Employees, In Thousands; Mining and Logging - South Carolina"
BLSE/SMU41000009000000001,"All Employees, In Thousands; Government - Oregon"
BLSE/SMU45000004100000001,"All Employees, In Thousands; Wholesale Trade - South Carolina"
BLSE/SMU45000003100000001,"All Employees, In Thousands; Durable Goods - South Carolina"
BLSE/SMU42000000600000001,"All Employees, In Thousands; Goods Producing - Pennsylvania"
BLSE/SMU49000009000000001,"All Employees, In Thousands; Government - Utah"
BLSE/SMU42000003100000001,"All Employees, In Thousands; Durable Goods - Pennsylvania"
BLSE/SMU49000005051700001,"All Employees, In Thousands; Telecommunications - Utah"
BLSE/SMU42000004300000001,"All Employees, In Thousands; Transportation and Utilities - Pennsylvania"
BLSE/SMU45000004300000001,"All Employees, In Thousands; Transportation and Utilities - South Carolina"
BLSE/SMU53000003000000001,"All Employees, In Thousands; Manufacturing - Washington"
BLSE/SMU46000004100000001,"All Employees, In Thousands; Wholesale Trade - South Dakota"
BLSE/SMU50000000600000001,"All Employees, In Thousands; Goods Producing - Vermont"
BLSE/SMU42000005051700001,"All Employees, In Thousands; Telecommunications - Pennsylvania"
BLSE/SMU46000009000000001,"All Employees, In Thousands; Government - South Dakota"
BLSE/SMU42000009000000001,"All Employees, In Thousands; Government - Pennsylvania"
BLSE/SMU47000000600000001,"All Employees, In Thousands; Goods Producing - Tennessee"
BLSE/SMU53000004348400001,"All Employees, In Thousands; Truck Transportation - Washington"
BLSE/SMU53000009000000001,"All Employees, In Thousands; Government - Washington"
BLSE/SMU50000004300000001,"All Employees, In Thousands; Transportation and Utilities - Vermont"
BLSE/SMU50000003000000001,"All Employees, In Thousands; Manufacturing - Vermont"
BLSE/SMU50000009000000001,"All Employees, In Thousands; Government - Vermont"
BLSE/SMU47000003100000001,"All Employees, In Thousands; Durable Goods - Tennessee"
BLSE/SMU44000000700000001,"All Employees, In Thousands; Service-Providing - Rhode Island"
BLSE/SMU47000000700000001,"All Employees, In Thousands; Service-Providing - Tennessee"
BLSE/SMU51000003100000001,"All Employees, In Thousands; Durable Goods - Virginia"
BLSE/SMU47000004300000001,"All Employees, In Thousands; Transportation and Utilities - Tennessee"
BLSE/SMU51000004300000001,"All Employees, In Thousands; Transportation and Utilities - Virginia"
BLSE/SMU47000004348400001,"All Employees, In Thousands; Truck Transportation - Tennessee"
BLSE/SMU44000009000000001,"All Employees, In Thousands; Government - Rhode Island"
BLSE/SMU48000004100000001,"All Employees, In Thousands; Wholesale Trade - Texas"
BLSE/SMU45000000600000001,"All Employees, In Thousands; Goods Producing - South Carolina"
BLSE/SMU54000001000000001,"All Employees, In Thousands; Mining and Logging - West Virginia"
BLSE/SMU48000003100000001,"All Employees, In Thousands; Durable Goods - Texas"
BLSE/SMU54000003100000001,"All Employees, In Thousands; Durable Goods - West Virginia"
BLSE/SMU55000000500000001,"All Employees, In Thousands; Total Private - Wisconsin"
BLSE/SMU53000000500000001,"All Employees, In Thousands; Total Private - Washington"
BLSE/SMU55000004300000001,"All Employees, In Thousands; Transportation and Utilities - Wisconsin"
BLSE/SMU48000005051700001,"All Employees, In Thousands; Telecommunications - Texas"
BLSE/SMU53000000700000001,"All Employees, In Thousands; Service-Providing - Washington"
BLSE/SMU48000004348100001,"All Employees, In Thousands; Air Transportation - Texas"
BLSE/SMU53000004300000001,"All Employees, In Thousands; Transportation and Utilities - Washington"
BLSE/SMU46000000600000001,"All Employees, In Thousands; Goods Producing - South Dakota"
BLSE/SMU54000000000000001,"All Employees, In Thousands; Total Nonfarm - West Virginia"
BLSE/SMU46000000500000001,"All Employees, In Thousands; Total Private - South Dakota"
BLSE/SMU49000001000000001,"All Employees, In Thousands; Mining and Logging - Utah"
BLSE/SMU46000004300000001,"All Employees, In Thousands; Transportation and Utilities - South Dakota"
BLSE/SMU49000004100000001,"All Employees, In Thousands; Wholesale Trade - Utah"
BLSE/SMU48000009000000001,"All Employees, In Thousands; Government - Texas"
BLSE/SMU49000004348400001,"All Employees, In Thousands; Truck Transportation - Utah"
BLSE/SMU49000005553100001,"All Employees, In Thousands; Real Estate - Utah"
BLSE/SMU72000000500000001,"All Employees, In Thousands; Total Private - Puerto Rico"
BLSE/SMU54000004100000001,"All Employees, In Thousands; Wholesale Trade - West Virginia"
BLSE/SMU55000000700000001,"All Employees, In Thousands; Service-Providing - Wisconsin"
BLSE/SMU72000000600000001,"All Employees, In Thousands; Goods Producing - Puerto Rico"
BLSE/SMU55000003000000001,"All Employees, In Thousands; Manufacturing - Wisconsin"
BLSE/SMU54000009000000001,"All Employees, In Thousands; Government - West Virginia"
BLSE/SMU47000009000000001,"All Employees, In Thousands; Government - Tennessee"
BLSE/SMU50000001000000001,"All Employees, In Thousands; Mining and Logging - Vermont"
BLSE/SMU48000000700000001,"All Employees, In Thousands; Service-Providing - Texas"
BLSE/SMU72000003000000001,"All Employees, In Thousands; Manufacturing - Puerto Rico"
BLSE/SMU78000000000000001,"All Employees, In Thousands; Total Nonfarm - Virgin Islands"
BLSE/SMU51000000000000001,"All Employees, In Thousands; Total Nonfarm - Virginia"
BLSE/SMU78000000700000001,"All Employees, In Thousands; Service-Providing - Virgin Islands"
BLSE/SMU48000004300000001,"All Employees, In Thousands; Transportation and Utilities - Texas"
BLSE/SMU55000009000000001,"All Employees, In Thousands; Government - Wisconsin"
BLSE/SMU56000000600000001,"All Employees, In Thousands; Goods Producing - Wyoming"
BLSE/SMU51000004100000001,"All Employees, In Thousands; Wholesale Trade - Virginia"
BLSE/SMU56000004348400001,"All Employees, In Thousands; Truck Transportation - Wyoming"
BLSE/SMU49000000700000001,"All Employees, In Thousands; Service-Providing - Utah"
BLSE/SMU49000003000000001,"All Employees, In Thousands; Manufacturing - Utah"
BLSE/SMU56000009000000001,"All Employees, In Thousands; Government - Wyoming"
BLSE/SMU51000009000000001,"All Employees, In Thousands; Government - Virginia"
BLSE/SMU49000004300000001,"All Employees, In Thousands; Transportation and Utilities - Utah"
BLSE/SMU53000001000000001,"All Employees, In Thousands; Mining and Logging - Washington"
BLSE/SMU53000003100000001,"All Employees, In Thousands; Durable Goods - Washington"
BLSE/SMU53000000000000001,"All Employees, In Thousands; Total Nonfarm - Washington"
BLSE/SMU53000004100000001,"All Employees, In Thousands; Wholesale Trade - Washington"
BLSE/SMU50000000000000001,"All Employees, In Thousands; Total Nonfarm - Vermont"
BLSE/SMU72000003100000001,"All Employees, In Thousands; Durable Goods - Puerto Rico"
BLSE/SMU72000004100000001,"All Employees, In Thousands; Wholesale Trade - Puerto Rico"
BLSE/SMU54000000600000001,"All Employees, In Thousands; Goods Producing - West Virginia"
BLSE/SMU78000004300000001,"All Employees, In Thousands; Transportation and Utilities - Virgin Islands"
BLSE/SMU78000004100000001,"All Employees, In Thousands; Wholesale Trade - Virgin Islands"
BLSE/SMU50000004100000001,"All Employees, In Thousands; Wholesale Trade - Vermont"
BLSE/SMU54000003000000001,"All Employees, In Thousands; Manufacturing - West Virginia"
BLSE/SMU51000000600000001,"All Employees, In Thousands; Goods Producing - Virginia"
BLSE/SMU54000000700000001,"All Employees, In Thousands; Service-Providing - West Virginia"
BLSE/SMU51000001000000001,"All Employees, In Thousands; Mining and Logging - Virginia"
BLSE/SMU54000004300000001,"All Employees, In Thousands; Transportation and Utilities - West Virginia"
BLSE/SMU55000000000000001,"All Employees, In Thousands; Total Nonfarm - Wisconsin"
BLSE/SMU55000001000000001,"All Employees, In Thousands; Mining and Logging - Wisconsin"
BLSE/SMU55000003100000001,"All Employees, In Thousands; Durable Goods - Wisconsin"
BLSE/SMU55000004348400001,"All Employees, In Thousands; Truck Transportation - Wisconsin"
BLSE/SMU53000000600000001,"All Employees, In Thousands; Goods Producing - Washington"
BLSE/SMU53000004348100001,"All Employees, In Thousands; Air Transportation - Washington"
BLSE/SMU56000000500000001,"All Employees, In Thousands; Total Private - Wyoming"
BLSE/SMU56000001000000001,"All Employees, In Thousands; Mining and Logging - Wyoming"
BLSE/SMU56000003000000001,"All Employees, In Thousands; Manufacturing - Wyoming"
BLSE/SMU54000000500000001,"All Employees, In Thousands; Total Private - West Virginia"
BLSE/SMU56000004100000001,"All Employees, In Thousands; Wholesale Trade - Wyoming"
BLSE/SMU56000004300000001,"All Employees, In Thousands; Transportation and Utilities - Wyoming"
BLSE/SMU72000000700000001,"All Employees, In Thousands; Service-Providing - Puerto Rico"
BLSE/SMU72000004300000001,"All Employees, In Thousands; Transportation and Utilities - Puerto Rico"
BLSE/SMU78000000500000001,"All Employees, In Thousands; Total Private - Virgin Islands"
BLSE/SMU55000000600000001,"All Employees, In Thousands; Goods Producing - Wisconsin"
BLSE/SMU55000004100000001,"All Employees, In Thousands; Wholesale Trade - Wisconsin"
BLSE/SMU78000000600000001,"All Employees, In Thousands; Goods Producing - Virgin Islands"
BLSE/SMU78000009000000001,"All Employees, In Thousands; Government - Virgin Islands"
BLSE/SMU56000000000000001,"All Employees, In Thousands; Total Nonfarm - Wyoming"
BLSE/SMU56000000700000001,"All Employees, In Thousands; Service-Providing - Wyoming"
BLSE/SMU56000003100000001,"All Employees, In Thousands; Durable Goods - Wyoming"
BLSE/SMU72000000000000001,"All Employees, In Thousands; Total Nonfarm - Puerto Rico"
BLSE/SMU72000009000000001,"All Employees, In Thousands; Government - Puerto Rico"
BLSE/SMU78000003000000001,"All Employees, In Thousands; Manufacturing - Virgin Islands"
BLSE/SMS21000003100000001,"All Employees, In Thousands; Durable Goods - Kentucky"
